run_id,model_id,quant,suite,repair,git_ref,verdict_source,task_id,passed,failure_tags,steps,total_tokens,trajectory_success,interface_variant,seed,temperature,tier
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,adv_012,0,expected_tool_not_called;wrong_final_answer,1,1536,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,adv_013,0,wrong_tool_order,1,1199,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_a,0,final_answer_missing;unexpected_tool_call,8,28555,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_b,0,final_answer_missing;no_json_found;unexpected_tool_call,8,27254,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_c,0,wrong_final_answer,1,1098,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L1_a,0,wrong_final_answer;wrong_tool_order,1,1116,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L1_b,0,wrong_final_answer;wrong_tool_order,1,1546,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L1_c,0,wrong_final_answer;wrong_tool_order,1,1545,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L2_a,0,wrong_final_answer;wrong_tool_order,1,1137,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L2_b,0,wrong_final_answer;wrong_tool_order,1,1141,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L2_c,0,wrong_final_answer,3,3858,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L3_a,0,wrong_final_answer;wrong_tool_order,1,1142,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L3_b,0,wrong_final_answer;wrong_tool_order,1,1139,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L3_c,0,final_answer_missing,8,21023,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_001,0,wrong_tool_order,1,1142,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_001_arith,0,wrong_final_answer;wrong_tool_order,1,1142,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_002,0,wrong_tool_order,1,1130,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_003,0,wrong_tool_order,2,2391,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_004,0,wrong_tool_order,1,1139,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_004_arith,0,wrong_final_answer;wrong_tool_order,1,1139,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_005,0,final_answer_missing,8,21023,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_005_arith,0,wrong_final_answer,5,7877,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_006,0,wrong_tool_order,1,1061,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_006_arith,0,wrong_final_answer;wrong_tool_order,1,1061,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_007,0,wrong_tool_order,1,1141,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_007_arith,0,wrong_final_answer;wrong_tool_order,1,1141,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_008,1,,6,15282,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_009,1,,6,11798,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_010,0,final_answer_missing;wrong_tool_order,8,27173,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_010_arith,0,final_answer_missing;wrong_tool_order,8,29320,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_011,1,,3,3850,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_012,0,final_answer_missing,6,9798,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_013,0,wrong_final_answer,3,3762,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_014,0,final_answer_missing;no_json_found,6,9178,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_015,0,final_answer_missing,6,8512,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_016,0,final_answer_missing,6,9467,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_001,0,wrong_tool_order,1,1070,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_001_arith,0,wrong_final_answer;wrong_tool_order,1,1070,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_002,0,wrong_tool_order,1,1519,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_003,0,wrong_tool_order,1,1067,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_003_arith,0,wrong_final_answer;wrong_tool_order,1,1067,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_004,0,wrong_tool_order,1,1494,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_004_arith,0,wrong_final_answer;wrong_tool_order,1,1519,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_005,0,no_json_found,5,11217,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_005_arith,0,no_json_found;wrong_final_answer;wrong_tool_order,2,3464,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_006,0,wrong_tool_order,1,1077,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_007,0,wrong_tool_order,1,1080,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_008,0,wrong_tool_order,1,1133,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_009,0,wrong_tool_order,1,1083,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_010,0,wrong_tool_order,1,1084,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_011,0,wrong_tool_order,1,1141,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_012,0,final_answer_missing;no_json_found;wrong_tool_order,10,38853,0,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_013,0,no_json_found;wrong_final_answer;wrong_tool_order,5,13214,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q2_repair,bielik-11b-v3,Q2_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_014,0,wrong_tool_order,1,1086,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_001,1,,2,2292,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_002,1,,3,3509,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_003,1,,2,2182,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_004a,1,,2,2204,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_004b,0,no_json_found,4,4848,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_005,1,,2,2255,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_006,1,,3,3641,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_007,1,,2,2180,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_008,1,,3,3563,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_009a,0,no_json_found,5,6377,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_009b,1,,2,2292,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_010,1,,1,1169,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_011,1,,2,2358,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_012,1,,2,2222,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,adv_013,0,no_json_found,5,7336,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L0_a,0,unexpected_tool_call,3,3641,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L0_b,0,unexpected_tool_call,3,3641,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L0_c,0,unexpected_tool_call;wrong_final_answer,3,3642,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L1_a,1,,4,5224,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L1_b,1,,4,5236,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L1_c,1,,4,5231,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L2_a,1,,3,3869,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L2_b,0,wrong_final_answer,8,12793,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L2_c,0,wrong_final_answer,3,3879,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L3_a,0,wrong_final_answer,6,8827,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L3_b,1,,8,12791,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L3_c,1,,6,8869,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_001,1,,6,8827,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_001_arith,0,wrong_final_answer,6,8827,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_002,1,,5,6965,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_003,1,,3,3504,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_004,1,,8,12791,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_004_arith,1,,8,12791,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_005,1,,6,8869,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_005_arith,1,,6,8869,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_006,1,,3,3527,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_006_arith,1,,3,3527,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_007,1,,6,8802,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_007_arith,1,,6,8802,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_008,1,,6,9227,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_009,1,,6,9168,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_010,0,final_answer_missing,8,12726,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_010_arith,0,final_answer_missing,8,12726,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_011,1,,3,3498,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_012,1,,3,3644,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_013,1,,3,3528,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_014,0,no_json_found,5,6693,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_015,1,,3,3528,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_016,0,no_json_found,4,5151,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_001,1,,5,6701,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_001_arith,1,,5,6701,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_002,1,,3,3461,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_003,1,,4,5552,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_003_arith,0,wrong_final_answer,4,5552,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_004,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_004_arith,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_005,1,,5,6729,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_005_arith,1,,5,6729,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_006,1,,6,8593,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_007,1,,6,8673,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_008,0,unknown_action;wrong_tool_order,5,6698,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_009,1,,6,8842,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_010,1,,6,8732,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_011,1,,6,8640,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_012,0,final_answer_missing;unknown_action;wrong_tool_order,10,21174,0,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_013,0,wrong_final_answer;wrong_tool_order,5,11414,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_no_repair,bielik-11b-v3,Q3_K_M,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_014,0,wrong_tool_order,2,2612,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_001,1,,2,2292,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_002,1,,3,3509,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_003,1,,2,2182,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_004a,1,,2,2204,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_004b,0,no_json_found,4,4848,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_005,1,,2,2255,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_006,1,,3,3641,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_007,1,,2,2180,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_008,1,,3,3563,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_009a,0,no_json_found,5,6377,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_009b,1,,2,2292,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_010,1,,1,1169,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_011,1,,2,2358,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_012,1,,2,2222,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,adv_013,0,no_json_found,5,7336,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_a,0,unexpected_tool_call,3,3641,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q3_repair,bielik-11b-v3,Q3_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_b,0,unexpected_tool_call,3,3641,1,PL_EN,42,0.0,hard
